% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principal axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=555618, Mon May  5 11:11:01 2025
1 8 -0.09536908835157758 -0.06313767296496578 0.05632711929611418 0.12621853486019252 0.8851670151250174 0.9656638228223624 0.9870376940971125 1.0513701270839015 1.0974288965276076
2 16 -0.09536908835157758 -0.06313767296496578 0.05632711929611418 0.12621853486019252 0.8851670151250174 0.9656638228223624 0.9870376940971125 1.0513701270839015 1.0974288965276076
3 24 -0.09536908835157758 -0.06313767296496578 0.05632711929611418 0.12621853486019252 0.8851670151250174 0.9656638228223624 0.9870376940971125 1.0513701270839015 1.0974288965276076
4 32 -0.09536908835157758 -0.06313767296496578 0.05632711929611418 0.12621853486019252 0.8851670151250174 0.9656638228223624 0.9870376940971125 1.0513701270839015 1.0974288965276076
5 40 -0.09536908835157758 -0.06313767296496578 0.05632711929611418 0.12621853486019252 0.8851670151250174 0.9656638228223624 0.9870376940971125 1.0513701270839015 1.0974288965276076
6 48 -0.2499219867356248 -0.21711937909059578 0.1727300662251006 0.42071482963240103 0.6412110453791564 0.8938614772109269 0.9716266362594881 1.0215656932160908 1.3424623901611055
7 56 -0.2499219867356248 -0.21711937909059578 0.1727300662251006 0.42071482963240103 0.6412110453791564 0.8938614772109269 0.9716266362594881 1.0215656932160908 1.3424623901611055
8 64 -0.2499219867356248 -0.21711937909059578 0.1727300662251006 0.42071482963240103 0.6412110453791564 0.8938614772109269 0.9716266362594881 1.0215656932160908 1.3424623901611055
9 72 -0.2499219867356248 -0.21711937909059578 0.1727300662251006 0.42071482963240103 0.6412110453791564 0.8938614772109269 0.9716266362594881 1.0215656932160908 1.3424623901611055
10 80 -0.2499219867356248 -0.21711937909059578 0.1727300662251006 0.42071482963240103 0.6412110453791564 0.8938614772109269 0.9716266362594881 1.0215656932160908 1.3424623901611055
11 88 -0.3066622755230478 -0.28323473150784884 0.1615128711118063 0.3925010216518082 0.7367211530187664 0.7800692356149633 0.9378152016937034 1.0707020360722923 1.350123597217911
12 96 -0.3066622755230478 -0.28323473150784884 0.1615128711118063 0.3925010216518082 0.7367211530187664 0.7800692356149633 0.9378152016937034 1.0707020360722923 1.350123597217911
13 104 -0.3066622755230478 -0.28323473150784884 0.1615128711118063 0.3925010216518082 0.7367211530187664 0.7800692356149633 0.9378152016937034 1.0707020360722923 1.350123597217911
14 112 -0.3066622755230478 -0.28323473150784884 0.1615128711118063 0.3925010216518082 0.7367211530187664 0.7800692356149633 0.9378152016937034 1.0707020360722923 1.350123597217911
15 120 -0.3066622755230478 -0.28323473150784884 0.1615128711118063 0.3925010216518082 0.7367211530187664 0.7800692356149633 0.9378152016937034 1.0707020360722923 1.350123597217911
16 128 -0.33734183471558876 -0.22927559627773142 0.14840013533346674 0.3755888840915733 0.7106410202537302 0.7798986339073932 0.9246245553100557 1.1347908119880958 1.3206311770919235
