% # columns="iteration, evaluation, void, void, void, xmean", seed=555618, Mon May  5 11:11:01 2025, <python>{}</python> # scaling_of_variables: 1, typical_x: 0
1 8 0 0 0 1000.3226061565747 4.9011137959876825 0.3662662724716854 0.420793007866083 0.7239566591849124
2 16 0 0 0 1000.2718871206896 4.915687591324071 0.13025675052145563 0.5361970046153743 0.9177152423267402
3 24 0 0 0 1000.2808230223181 4.7854225884690225 -0.026172825644616867 0.3494467325684755 1.0614780784701194
4 32 0 0 0 1000.3121021460415 4.650510008740081 -0.03394731731071768 0.46577190385427447 1.1996762461462296
5 40 0 0 0 1000.1796860226693 4.500359955183279 -0.05933007685606437 0.21469643988998216 1.3304702344540698
6 48 0 0 0 1000.2041593425502 4.544832021925645 -0.092227433943707 0.3088130804105206 1.3120849443563893
7 56 0 0 0 1000.2483746263009 4.3601675171355785 -0.04612236638814687 0.28374430942885953 1.391647644500958
8 64 0 0 0 1000.3512166988347 4.221679391636205 -0.0007272142639301319 0.5059805985125411 1.2382190078065682
9 72 0 0 0 1000.2088513256589 3.9648975644689877 0.05141753563288714 0.5785519224758444 1.2201693524737431
10 80 0 0 0 1000.2208733403802 3.7330302868090937 0.006685245615333883 0.5107084941902076 1.1220266885703807
11 88 0 0 0 1000.0545695351448 3.319264666775413 -0.048633559801518685 0.7574343564230082 1.2147314537223082
12 96 0 0 0 999.9901726204185 2.7366443523828345 -0.05663267519661918 1.06260906082852 0.9996669575146527
13 104 0 0 0 999.7494127108321 2.0604978262814995 -0.07177126021549687 1.449180572402399 0.8660628096384856
14 112 0 0 0 1000.0293801211769 1.5907588085543318 -0.006986292817838315 1.4914595979528555 0.9702603175792546
15 120 0 0 0 999.8485512866256 1.051880103072645 -0.11168846955879144 1.5088735848206352 1.016156252135633
16 128 0 0 0 999.68836493617 0.3319290507388588 -0.27639250232453555 1.385461147625368 0.9719110425120366
