% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principal axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=555618, Mon May  5 11:11:01 2025
1 8 -0.1327802492760927 -0.05432214364452055 0.0627966171718364 0.10159059029381548 0.9004240570981549 0.937702455671446 1.0080216513533122 1.0267683175500129 1.113368669626147
2 16 -0.2672763605660621 -0.13455429865830035 0.027425797754956825 0.14824749556755945 0.9004240570981549 0.937702455671446 1.0080216513533122 1.0267683175500129 1.113368669626147
3 24 -0.49408269202527316 -0.12162076552116691 0.029196429796754582 0.26972866762338177 0.9004240570981549 0.937702455671446 1.0080216513533122 1.0267683175500129 1.113368669626147
4 32 -0.5258343408405376 -0.20651605964434455 0.14663687496272595 0.21673571964367547 0.9004240570981549 0.937702455671446 1.0080216513533122 1.0267683175500129 1.113368669626147
5 40 -0.5220141765768737 -0.2177231905189764 0.19435050978943258 0.27484456160988174 0.9004240570981549 0.937702455671446 1.0080216513533122 1.0267683175500129 1.113368669626147
6 48 -0.44791934337512473 -0.1474155244030323 0.2023494781033238 0.263545570415381 0.6565545028953708 0.8720218302119199 0.9190838806394606 1.0562618233957481 1.3594520562149535
7 56 -0.44153534135906675 -0.12062639210919618 0.21798050010209327 0.26518476400813035 0.6565545028953708 0.8720218302119199 0.9190838806394606 1.0562618233957481 1.3594520562149535
8 64 -0.34711513397123894 -0.1814865134876098 0.15847083838484158 0.26525628152680764 0.6565545028953708 0.8720218302119199 0.9190838806394606 1.0562618233957481 1.3594520562149535
9 72 -0.2640074468409027 -0.18413054224847591 0.2150072814285604 0.24734817817554836 0.6565545028953708 0.8720218302119199 0.9190838806394606 1.0562618233957481 1.3594520562149535
10 80 -0.24822099651405582 -0.19933159984053508 0.13199051420079025 0.27991056511199086 0.6565545028953708 0.8720218302119199 0.9190838806394606 1.0562618233957481 1.3594520562149535
11 88 -0.3391611779138319 -0.1301132541599583 0.15425323552199385 0.2984349149354312 0.666670703249035 0.8593692463631185 0.9854306891812904 1.1591691442692593 1.2256785564039554
12 96 -0.4079473272342877 -0.09957785322243376 0.13672847542577432 0.2648914404366951 0.666670703249035 0.8593692463631185 0.9854306891812904 1.1591691442692593 1.2256785564039554
13 104 -0.47183856739706254 -0.15468227897423237 0.13096881028938992 0.3025749778607514 0.666670703249035 0.8593692463631185 0.9854306891812904 1.1591691442692593 1.2256785564039554
14 112 -0.4392219518502189 -0.14511389413590778 0.14176941006765093 0.25811363742126 0.666670703249035 0.8593692463631185 0.9854306891812904 1.1591691442692593 1.2256785564039554
15 120 -0.43870122690284286 -0.15616734947668026 0.16197367808680466 0.2655452220057896 0.666670703249035 0.8593692463631185 0.9854306891812904 1.1591691442692593 1.2256785564039554
16 128 -0.3223567235704391 -0.11774854184345734 0.22092976832509942 0.2819654392338749 0.6686603620228496 0.8136052994504374 0.9973724035040055 1.1508002452298676 1.253733153933945
