% # columns="iteration, evaluation, sigma, void, void,  stds==sigma*sigma_vec.scaling*sqrt(diag(C))", seed=555618, Mon May  5 11:11:01 2025, <python>{}</python>
1 8 0.27462216899516967 0 0 0.27170141546017973 0.2687988747353395 0.25827184246403234 0.27479275097103806 0.26623556950613125
2 16 0.27767218435775337 0 0 0.28067355151707063 0.27365344167159505 0.26709022232973484 0.31516596024150967 0.25777237278525844
3 24 0.2895236339713906 0 0 0.29151307766385587 0.2854501784827346 0.261192107356441 0.3333333333333333 0.2845120883535532
4 32 0.2842036243028892 0 0 0.28568318105393425 0.27597112949751396 0.23854680190677063 0.3126568370319918 0.2912846419579632
5 40 0.28953543105944135 0 0 0.27533902508779795 0.2692633546979071 0.238017727649238 0.3325291680567006 0.30166898059512154
6 48 0.2467411741691829 0 0 0.22916814453435919 0.22567668124141074 0.1940475916491142 0.26999585935303844 0.2303701864084585
7 56 0.23231648645441388 0 0 0.20498256466122555 0.2266301735056606 0.17369370671915135 0.24571072429510546 0.21592119520842343
8 64 0.24183524049280686 0 0 0.21427205429823495 0.2367154861003095 0.1681193950708942 0.2644934690521133 0.19612562388139726
9 72 0.2664015926923598 0 0 0.24248386684119247 0.2950346116883391 0.17415496649600992 0.2880295340451037 0.1956192520586604
10 80 0.3000805132621621 0 0 0.2568910569760961 0.3502772802094532 0.18091039821441618 0.3263533267600045 0.22291842124703934
11 88 0.34769740860226495 0 0 0.30574190925445316 0.47874759181323445 0.2077859812544025 0.3333333333333333 0.23669535998001928
12 96 0.43478775405314 0 0 0.40222915361555356 0.6395107475700248 0.2553325479794532 0.33333333333333326 0.2716358023611196
13 104 0.563606118203192 0 0 0.5306604896428919 0.8572987094667751 0.330965058186334 0.33333333333333337 0.31963744427746205
14 112 0.6189952399868386 0 0 0.5969695865602533 0.899608389302315 0.3333333333333333 0.3333333333333333 0.328883524707184
15 120 0.6398525296333598 0 0 0.6126679175452656 0.952369830296215 0.328292429720471 0.33333333333333326 0.3029338580892405
16 128 0.7063258051113295 0 0 0.6796132814896922 1.06788388303891 0.33333333333333337 0.3333333333333333 0.31380773235553744
