% # columns="iter, evals, sigma, 0, fitness, xbest" seed=555618, Mon May  5 11:11:01 2025, <python>{}</python>
1 8 0.27462216899516967 0 -0.1043595090377919 1000.1648323307176 4.915206491628839 0.31242129237443345 0.24004539825635945 0.8533443159534062
2 16 0.27767218435775337 0 -0.1739339323831377 1000.3958421025272 4.703341555207388 0.1206485199166136 0.9766674101911498 0.9904872468563065
3 24 0.2895236339713906 0 -0.17525024824763058 1000.1109655026135 4.805386166200698 0.024605598592446157 0.5238131944425457 0.980216744395038
4 32 0.2842036243028892 0 -0.1769272139960275 1000.4980400678814 4.563974151051626 0.01304957196789934 0.504246585296924 0.7844640501560664
5 40 0.28953543105944135 0 -0.18836418909016217 1000.1433577545585 4.468671863258613 0.014634827199928846 0.0002976902918286566 0.633174288461689
6 48 0.2467411741691829 0 -0.17810004999971507 1000.2820118872518 4.504895278102857 0.0004894597075952704 0.18414050935520482 0.749247279386167
7 56 0.23231648645441388 0 -0.18045635935070692 1000.1103731795553 4.114504033261145 0.016586948790835058 0.07386512465018172 0.6345117291166892
8 64 0.24183524049280686 0 -0.1949771026637186 1000.3593298301853 4.213433145328414 0.05811793236257846 0.5418122697439682 0.9773553799842252
9 72 0.2664015926923598 0 -0.20590324611954747 1000.2098387105503 3.7857649248023373 0.08214228268090432 0.5692228075263944 0.8696337517726983
10 80 0.3000805132621621 0 -0.22175420502145515 1000.218611603841 3.5325402509829877 0.040557617681022014 0.3426709419728946 0.841775502782938
11 88 0.34769740860226495 0 -0.2350900589158541 1000.2228563366995 3.339506471844564 0.04383303158650935 0.9945879305981284 0.8540840011409015
12 96 0.43478775405314 0 -0.3000021850965944 999.5447067466926 2.4960269562084694 0.006245399933502275 0.9507886686087288 0.9837993894381141
13 104 0.563606118203192 0 -0.31018314213412 999.8928070935277 2.0719544981933713 0.11691760933970693 0.4590317527060006 0.945762125589706
14 112 0.6189952399868386 0 -0.3821007375283707 999.8442981869324 1.6057117599438455 0.01386653864142472 0.6213497148542487 0.9980941905677043
15 120 0.6398525296333598 0 -0.4231848434869605 999.9161632991074 0.7718755518924011 0.20166003267799582 0.6178876667016063 0.921667129122217
16 128 0.7063258051113295 0 -0.4868945871012058 1000.0104494082913 0.5271564869297661 0.06566198152970767 0.8505197238401542 0.868404064360466
