% # columns="iteration, evaluation, sigma, max axis length,  min axis length, all principal axes lengths  (sorted square roots of eigenvalues of C)", seed=555618, Mon May  5 11:11:01 2025
1 8 0.27462216899516967 1.0000400008000108 1.0 1.0 1.00001000005 1.0000200002000015 1.0000300004500045 1.0000400008000108
2 16 0.27767218435775337 1.083126776351154 0.8661357173047434 0.8661357173047434 0.9176804343135284 0.99546711330197 1.0029969716762963 1.083126776351154
3 24 0.2895236339713906 1.1736230724172705 0.7823970961031993 0.7823970961031993 0.8998908755729278 0.9880154590942309 1.1370183837657648 1.1736230724172705
4 32 0.2842036243028892 1.2512720755257696 0.6432815080448893 0.6432815080448893 0.9184407780647453 0.9705922430971311 1.1900542724731298 1.2512720755257696
5 40 0.28953543105944135 1.2551822062618354 0.6064286975895781 0.6064286975895781 0.8548177314478128 0.9418928604303326 1.1999870872209801 1.2551822062618354
6 48 0.2467411741691829 1.3197122428732473 0.589779666026576 0.589779666026576 0.7967225814379595 0.9025632738633657 1.1835039346147314 1.3197122428732473
7 56 0.23231648645441388 1.213568001692995 0.5764740619117482 0.5764740619117482 0.7707669158761156 0.8538756420684761 1.1576436282883245 1.213568001692995
8 64 0.24183524049280686 1.2244013636904412 0.5581751932892727 0.5581751932892727 0.765596119429532 0.8188071338727593 1.1316406468452176 1.2244013636904412
9 72 0.2664015926923598 1.1997051711624704 0.5473761479286462 0.5473761479286462 0.7742334580285211 0.8293991050450455 1.0656446579149899 1.1997051711624704
10 80 0.3000805132621621 1.2480793369328622 0.5319887355037135 0.5319887355037135 0.739595878702637 0.7788514620859128 1.1295655979493207 1.2480793369328622
11 88 0.34769740860226495 1.2871358239373742 0.5237933394652113 0.5237933394652113 0.7378337755572575 0.7884304745840737 1.084904436522012 1.2871358239373742
12 96 0.43478775405314 1.4945816244065853 0.5013970624784471 0.5013970624784471 0.6997608447445322 0.7848001435432801 1.090779350621241 1.4945816244065853
13 104 0.563606118203192 1.6160224788768027 0.5083403868081638 0.5083403868081638 0.6385872745572028 0.795586486302573 1.0986094062833451 1.6160224788768027
14 112 0.6189952399868386 1.7132620771432825 0.48802055189339694 0.48802055189339694 0.5736304319721546 0.7998599552821731 1.111818904858765 1.7132620771432825
15 120 0.6398525296333598 1.6133578826179098 0.4592683535612652 0.4592683535612652 0.5617897946394469 0.8278901470307746 1.1035441305933065 1.6133578826179098
16 128 0.7063258051113295 1.6451355019473302 0.43949020812400275 0.43949020812400275 0.5282857745848798 0.7764388175658584 1.1198012215961721 1.6451355019473302
